insertId,jsonPayload.data.address,jsonPayload.data.connectionId,jsonPayload.data.duration,jsonPayload.data.elapsedTime,jsonPayload.data.failure.$clusterTime.clusterTime.$timestamp,jsonPayload.data.failure.$clusterTime.signature.hash.data,jsonPayload.data.failure.$clusterTime.signature.hash.type,jsonPayload.data.failure.$clusterTime.signature.keyId.high,jsonPayload.data.failure.$clusterTime.signature.keyId.low,jsonPayload.data.failure.$clusterTime.signature.keyId.unsigned,jsonPayload.data.failure.cause.address,jsonPayload.data.failure.cause.code,jsonPayload.data.failure.cause.errno,jsonPayload.data.failure.cause.hostname,jsonPayload.data.failure.cause.port,jsonPayload.data.failure.cause.syscall,jsonPayload.data.failure.code,jsonPayload.data.failure.codeName,jsonPayload.data.failure.ok,jsonPayload.data.failure.operationTime.$timestamp,jsonPayload.data.failure.remainingQuiesceTimeMillis,jsonPayload.data.failure.topologyVersion.counter,jsonPayload.data.failure.topologyVersion.processId,jsonPayload.data.reason.commonWireVersion,jsonPayload.data.reason.compatible,jsonPayload.data.reason.heartbeatFrequencyMS,jsonPayload.data.reason.localThresholdMS,jsonPayload.data.reason.logicalSessionTimeoutMinutes,jsonPayload.data.reason.maxElectionId,jsonPayload.data.reason.maxSetVersion,jsonPayload.data.reason.servers,jsonPayload.data.reason.setName,jsonPayload.data.reason.stale,jsonPayload.data.reason.type,jsonPayload.data.topologyId,jsonPayload.data.type,jsonPayload.msg,jsonPayload.timestamp,"labels.""compute.googleapis.com/resource_name""","labels.""k8s-pod/app_kubernetes_io/instance""","labels.""k8s-pod/app_kubernetes_io/name""","labels.""k8s-pod/pod-template-hash""",logName,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.cluster_name,resource.labels.container_name,resource.labels.location,resource.labels.namespace_name,resource.labels.pod_name,resource.labels.project_id,resource.type,severity,timestamp
yee3020aa62hy6bi,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99613] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T18:25:02.929Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:25:02.930010779Z
s7pygqrz5y10bm5i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99672] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:25:02.455Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:25:02.455502796Z
m0yewvx9ri77r0bu,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99612] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T18:25:02.429Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:25:02.430007105Z
9vi7e0ebpyebjke9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99671] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:25:01.955Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:25:01.955384381Z
s9ys380ctwqplosg,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99611] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T18:25:01.929Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:25:01.930010168Z
2b78m8q3k1907d5l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99670] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:25:01.454Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:25:01.454527572Z
rs4o56gh2mkpoldh,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99610] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T18:25:01.428Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:25:01.429078417Z
80bp24scsckuabj7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99669] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:25:00.953Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:25:00.954574085Z
q0eiz26gn77anr41,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99609] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T18:25:00.928Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:25:00.928851386Z
6v23vf9ufqmvh420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99668] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:25:00.453Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:25:00.454429282Z
9o8x4vaunq6wlsj4,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99608] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T18:25:00.427Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:25:00.427866891Z
0sjpeewvh510278x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetNoPrimary,2022-11-15T18:25:00.289Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:25:00.290076157Z
53ge9jxnc0sqpe55,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSSecondary,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-2] Unknown --> RSSecondary,2022-11-15T18:25:00.289Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:25:00.290041642Z
zqk0pseqzcm494d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99667] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:59.953Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:59.954290347Z
4k81fy1rjan3pzey,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99607] [Get documents] execution failed: connection timed out,2022-11-15T18:24:59.927Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:59.929831991Z
hhv6sffec56q6bdh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [topologyDescriptionChanged] ReplicaSetNoPrimary,2022-11-15T18:24:59.783Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:59.783971076Z
lx67pp7ck1hq2h5b,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,[EVENT] [serverDescriptionChanged] [my-cluster-name-rs0-2] Unknown,2022-11-15T18:24:59.783Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:59.783913255Z
cimkiu32f2bqbvro,,my-cluster-name-rs0-2.my-cluster-name-rs0.infra-mongo-test.svc.cluster.local:27017,30001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[EVENT] [serverHeartbeatFailed] [my-cluster-name-rs0-2],2022-11-15T18:24:59.782Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:59.783104963Z
mojsisnhaqaxlpkg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99666] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:59.452Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:59.452581797Z
zycacifwn43hmgd0,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99606] [Get documents] execution failed: connect ECONNREFUSED 10.44.1.93:27017,2022-11-15T18:24:59.425Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:59.426101251Z
bxwy386o46gwaxov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99665] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:58.951Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:58.951510884Z
onewe95clj91w164,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99605] [Get documents] execution failed: connect ECONNREFUSED 10.44.1.93:27017,2022-11-15T18:24:58.926Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:58.927070657Z
1as8hsgeqqr8hhd6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99664] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:58.451Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:58.451488501Z
pdat596x4mjxeabm,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99604] [Get documents] execution failed: connect ECONNREFUSED 10.44.1.93:27017,2022-11-15T18:24:58.426Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:25:03.289807642Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:58.427043731Z
ixmyimo6nt7hoybu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99663] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:57.951Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:57.951583739Z
6oxr6kvfxgoo6wxt,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99603] [Get documents] execution failed: connect ECONNREFUSED 10.44.1.93:27017,2022-11-15T18:24:57.925Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:57.926334761Z
4upvlk3j930beugr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99662] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:57.450Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:57.451009821Z
7pqkc0vcmab1cwf0,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99602] [Get documents] execution failed: connect ECONNREFUSED 10.44.1.93:27017,2022-11-15T18:24:57.426Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:57.426608930Z
bnsrk3kvvjbm4t0l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99661] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:56.951Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:56.951970720Z
6sloggdwfdr3k6sc,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99601] [Get documents] execution failed: connect ECONNREFUSED 10.44.1.93:27017,2022-11-15T18:24:56.926Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:56.926486021Z
t62fcsfs6l6tj4r4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99660] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:56.451Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:56.452557650Z
mta0e08hujcgmwm1,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99600] [Get documents] execution failed: connect ECONNREFUSED 10.44.1.93:27017,2022-11-15T18:24:56.424Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:56.424842658Z
49e4bzralizcjlge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99659] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:55.952Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:55.952796291Z
0nof7cvzfdcvnu77,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99599] [Get documents] execution failed: connect ECONNREFUSED 10.44.1.93:27017,2022-11-15T18:24:55.924Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:55.925106345Z
z2bh2ywcw46d0lug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99658] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:55.452Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:55.452511944Z
yp4v0etdbtzn93h3,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99598] [Get documents] execution failed: connect ECONNREFUSED 10.44.1.93:27017,2022-11-15T18:24:55.424Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:55.425087457Z
ky2wl7tce8tuqogx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99657] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:54.951Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:54.951886569Z
bp9342vfxs74gs7t,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99597] [Get documents] execution failed: connect ECONNREFUSED 10.44.1.93:27017,2022-11-15T18:24:54.924Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:54.926525616Z
t41gsbyx5rjpf91a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99656] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:54.451Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:54.452115302Z
eahyu4usms1ly72t,,,,,,,,,,,,,,,,,,,,,,,,,true,10000,15,30,7fffffff0000000000000054,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [99596] [Get documents] execution failed: connect ECONNREFUSED 10.44.1.93:27017,2022-11-15T18:24:54.423Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:54.423779788Z
jadrn3j24loq43wv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [99655] [Get documents] Start execution while MongoDB is not connected,2022-11-15T18:24:53.951Z,gke-cluster-2-default-pool-2735dec3-tb1z,mongo-client-nodejs-mongodb-4110,mongo-client,6f6b8dc696,projects/<redacted>/logs/stdout,,2022-11-15T18:24:58.356964681Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-4110-6f6b8dc696-t4pkd,<redacted>,k8s_container,INFO,2022-11-15T18:24:53.952041394Z
